,Prev_Day,Bed_Time,Wake_Time,Awake_Dur,Light_Dur,Deep_Dur,Total_Dur,Nap_Dur,Window_Conf
679,2019-07-18,2019-07-19 06:48:00+00:00,2019-07-19 13:29:00+00:00,0 days 00:08:00.000000000,0 days 03:48:00,0 days 02:45:00,0 days 06:33:00.000000000,0 days 00:00:00.000000000,True
680,2019-07-19,2019-07-20 06:02:00+00:00,2019-07-20 15:06:00+00:00,0 days 00:03:00.000000000,0 days 06:42:00,0 days 02:19:00,0 days 09:01:00.000000000,0 days 00:00:00.000000000,True
681,2019-07-20,2019-07-21 09:18:00+00:00,2019-07-21 15:13:00+00:00,0 days 00:05:00.000000000,0 days 03:28:00,0 days 02:22:00,0 days 05:50:00.000000000,0 days 00:00:00.000000000,True
682,2019-07-21,2019-07-22 06:25:00+00:00,2019-07-22 13:22:00+00:00,0 days 00:05:00.000000000,0 days 04:19:00,0 days 02:33:00,0 days 06:52:00.000000000,0 days 00:00:00.000000000,True
683,2019-07-22,2019-07-23 08:29:00+00:00,2019-07-23 13:32:00+00:00,0 days 00:09:00.000000000,0 days 03:15:00,0 days 01:39:00,0 days 04:54:00.000000000,0 days 00:00:00.000000000,True
684,2019-07-23,2019-07-24 06:46:00+00:00,2019-07-24 13:25:00+00:00,0 days 00:00:00.000000000,0 days 03:13:00,0 days 03:26:00,0 days 06:39:00.000000000,0 days 00:00:00.000000000,True
685,2019-07-24,2019-07-25 07:26:00+00:00,2019-07-25 13:43:00+00:00,0 days 00:09:00.000000000,0 days 03:29:00,0 days 02:39:00,0 days 06:08:00.000000000,0 days 00:00:00.000000000,True
686,2019-07-25,2019-07-26 06:26:00+00:00,2019-07-26 13:29:00+00:00,0 days 00:00:00.000000000,0 days 03:46:00,0 days 03:17:00,0 days 07:03:00.000000000,0 days 00:00:00.000000000,True
687,2019-07-26,2019-07-27 08:27:00+00:00,2019-07-27 15:29:00+00:00,0 days 00:02:00.000000000,0 days 03:58:00,0 days 03:02:00,0 days 07:00:00.000000000,0 days 00:00:00.000000000,True
688,2019-07-27,2019-07-28 07:34:00+00:00,2019-07-28 14:22:00+00:00,0 days 00:05:00.000000000,0 days 04:03:00,0 days 02:40:00,0 days 06:43:00.000000000,0 days 00:00:00.000000000,True
689,2019-07-28,2019-07-29 07:29:00+00:00,2019-07-29 13:52:00+00:00,0 days 00:09:00.000000000,0 days 03:36:00,0 days 02:38:00,0 days 06:14:00.000000000,0 days 00:00:00.000000000,True
690,2019-07-29,2019-07-30 05:52:00+00:00,2019-07-30 13:04:00+00:00,0 days 00:00:00.000000000,0 days 04:55:00,0 days 02:17:00,0 days 07:12:00.000000000,0 days 00:00:00.000000000,True
691,2019-07-30,2019-07-31 06:23:00+00:00,2019-07-31 13:41:00+00:00,0 days 00:06:00.000000000,0 days 03:58:00,0 days 03:14:00,0 days 07:12:00.000000000,0 days 00:00:00.000000000,True
692,2019-07-31,2019-08-01 08:15:00+00:00,2019-08-01 13:10:00+00:00,0 days 00:05:00.000000000,0 days 02:48:00,0 days 02:02:00,0 days 04:50:00.000000000,0 days 00:00:00.000000000,True
693,2019-08-01,2019-08-02 06:54:00+00:00,2019-08-02 14:12:00+00:00,0 days 00:11:00.000000000,0 days 05:11:00,0 days 01:56:00,0 days 07:07:00.000000000,0 days 00:00:00.000000000,True
694,2019-08-02,2019-08-03 06:54:00+00:00,2019-08-03 13:24:00+00:00,0 days 00:06:00.000000000,0 days 04:13:00,0 days 02:11:00,0 days 06:24:00.000000000,0 days 00:00:00.000000000,True
695,2019-08-03,2019-08-04 05:32:00+00:00,2019-08-04 14:04:00+00:00,0 days 00:00:00.000000000,0 days 06:03:00,0 days 02:29:00,0 days 08:32:00.000000000,0 days 00:00:00.000000000,True
696,2019-08-04,2019-08-05 08:00:00+00:00,2019-08-05 13:47:00+00:00,0 days 00:05:00.000000000,0 days 02:59:00,0 days 02:43:00,0 days 05:42:00.000000000,0 days 00:00:00.000000000,True
697,2019-08-05,2019-08-06 08:12:00+00:00,2019-08-06 13:57:00+00:00,0 days 00:07:00.000000000,0 days 03:06:00,0 days 02:32:00,0 days 05:38:00.000000000,0 days 00:00:00.000000000,True
698,2019-08-06,2019-08-07 06:54:00+00:00,2019-08-07 13:52:00+00:00,0 days 00:00:00.000000000,0 days 04:49:00,0 days 02:09:00,0 days 06:58:00.000000000,0 days 00:00:00.000000000,True
699,2019-08-07,2019-08-08 07:11:00+00:00,2019-08-08 14:17:00+00:00,0 days 00:05:00.000000000,0 days 04:37:00,0 days 02:24:00,0 days 07:01:00.000000000,0 days 00:00:00.000000000,True
700,2019-08-08,2019-08-09 05:40:00+00:00,2019-08-09 13:48:00+00:00,0 days 00:00:00.000000000,0 days 04:15:00,0 days 03:53:00,0 days 08:08:00.000000000,0 days 00:00:00.000000000,True
701,2019-08-09,2019-08-10 06:43:00+00:00,2019-08-10 15:21:00+00:00,0 days 00:00:00.000000000,0 days 04:31:00,0 days 04:07:00,0 days 08:38:00.000000000,0 days 00:00:00.000000000,True
702,2019-08-10,2019-08-11 08:18:00+00:00,2019-08-11 14:41:00+00:00,0 days 00:05:00.000000000,0 days 04:40:00,0 days 01:38:00,0 days 06:18:00.000000000,0 days 00:00:00.000000000,True
703,2019-08-11,2019-08-12 05:27:00+00:00,2019-08-12 11:49:00+00:00,0 days 00:03:00.000000000,0 days 04:03:00,0 days 02:16:00,0 days 06:19:00.000000000,0 days 00:00:00.000000000,True
704,2019-08-12,2019-08-13 04:04:00+00:00,2019-08-13 10:46:00+00:00,0 days 00:04:00.000000000,0 days 03:40:00,0 days 02:58:00,0 days 06:38:00.000000000,0 days 00:00:00.000000000,True
705,2019-08-13,2019-08-14 05:14:00+00:00,2019-08-14 10:46:00+00:00,0 days 00:05:00.000000000,0 days 02:19:00,0 days 03:08:00,0 days 05:27:00.000000000,0 days 00:00:00.000000000,True
706,2019-08-14,2019-08-15 04:27:00+00:00,2019-08-15 09:15:00+00:00,0 days 00:01:00.000000000,0 days 01:37:00,0 days 03:10:00,0 days 04:47:00.000000000,0 days 00:00:00.000000000,True
707,2019-08-15,2019-08-16 04:30:00+00:00,2019-08-16 10:31:00+00:00,0 days 00:05:00.000000000,0 days 03:05:00,0 days 02:51:00,0 days 05:56:00.000000000,0 days 00:00:00.000000000,True
708,2019-08-16,2019-08-17 04:37:00+00:00,2019-08-17 14:51:00+00:00,0 days 00:00:00.000000000,0 days 05:40:00,0 days 04:34:00,0 days 10:14:00.000000000,0 days 00:00:00.000000000,True
709,2019-08-17,2019-08-18 05:52:00+00:00,2019-08-18 14:48:00+00:00,0 days 00:06:00.000000000,0 days 06:21:00,0 days 02:29:00,0 days 08:50:00.000000000,0 days 00:00:00.000000000,True
710,2019-08-18,2019-08-19 05:49:00+00:00,2019-08-19 12:55:00+00:00,0 days 00:00:00.000000000,0 days 03:36:00,0 days 03:30:00,0 days 07:06:00.000000000,0 days 00:00:00.000000000,True
711,2019-08-19,2019-08-20 06:46:00+00:00,2019-08-20 13:01:00+00:00,0 days 00:00:00.000000000,0 days 04:08:00,0 days 02:07:00,0 days 06:15:00.000000000,0 days 00:00:00.000000000,True
712,2019-08-20,2019-08-21 06:25:00+00:00,2019-08-21 12:40:00+00:00,0 days 00:00:00.000000000,0 days 03:53:00,0 days 02:22:00,0 days 06:15:00.000000000,0 days 00:00:00.000000000,True
713,2019-08-21,2019-08-22 05:19:00+00:00,2019-08-22 13:02:00+00:00,0 days 00:05:00.000000000,0 days 04:29:00,0 days 03:09:00,0 days 07:38:00.000000000,0 days 00:00:00.000000000,True
714,2019-08-22,2019-08-23 08:52:00+00:00,2019-08-23 15:28:00+00:00,0 days 00:05:00.000000000,0 days 04:16:00,0 days 02:15:00,0 days 06:31:00.000000000,0 days 00:00:00.000000000,True
715,2019-08-23,2019-08-24 06:07:00+00:00,2019-08-24 11:10:00+00:00,0 days 00:00:00.000000000,0 days 02:50:00,0 days 02:13:00,0 days 05:03:00.000000000,0 days 00:00:00.000000000,True
716,2019-08-25,2019-08-26 06:12:00+00:00,2019-08-26 15:11:00+00:00,0 days 00:01:00.000000000,0 days 06:55:00,0 days 02:03:00,0 days 08:58:00.000000000,0 days 00:00:00.000000000,True
717,2019-08-26,2019-08-27 08:34:00+00:00,2019-08-27 14:47:00+00:00,0 days 00:03:00.000000000,0 days 04:26:00,0 days 01:44:00,0 days 06:10:00.000000000,0 days 00:00:00.000000000,True
718,2019-08-27,2019-08-28 06:23:00+00:00,2019-08-28 14:58:00+00:00,0 days 00:02:00.000000000,0 days 06:35:00,0 days 01:58:00,0 days 08:33:00.000000000,0 days 00:00:00.000000000,True
719,2019-08-28,2019-08-29 06:17:00+00:00,2019-08-29 14:29:00+00:00,0 days 00:00:00.000000000,0 days 04:57:00,0 days 03:15:00,0 days 08:12:00.000000000,0 days 00:00:00.000000000,True
720,2019-08-29,2019-08-30 06:23:00+00:00,2019-08-30 15:22:00+00:00,0 days 00:00:00.000000000,0 days 06:14:00,0 days 02:45:00,0 days 08:59:00.000000000,0 days 00:00:00.000000000,True
721,2019-08-30,2019-08-31 06:32:00+00:00,2019-08-31 15:53:00+00:00,0 days 00:11:00.000000000,0 days 05:46:00,0 days 03:24:00,0 days 09:10:00.000000000,0 days 00:00:00.000000000,True
722,2019-08-31,2019-09-01 07:28:00+00:00,2019-09-01 15:00:00+00:00,0 days 00:00:00.000000000,0 days 05:51:00,0 days 01:41:00,0 days 07:32:00.000000000,0 days 00:00:00.000000000,True
723,2019-09-01,2019-09-02 06:36:00+00:00,2019-09-02 14:01:00+00:00,0 days 00:18:00.000000000,0 days 04:56:00,0 days 02:11:00,0 days 07:07:00.000000000,0 days 00:00:00.000000000,True
724,2019-09-02,2019-09-03 07:14:00+00:00,2019-09-03 15:29:00+00:00,0 days 00:00:00.000000000,0 days 03:30:00,0 days 04:45:00,0 days 08:15:00.000000000,0 days 00:00:00.000000000,True
725,2019-09-03,2019-09-04 06:15:00+00:00,2019-09-04 13:12:00+00:00,0 days 00:01:00.000000000,0 days 02:45:00,0 days 04:11:00,0 days 06:56:00.000000000,0 days 00:00:00.000000000,True
726,2019-09-04,2019-09-05 07:31:00+00:00,2019-09-05 13:08:00+00:00,0 days 00:05:00.000000000,0 days 01:44:00,0 days 03:48:00,0 days 05:32:00.000000000,0 days 00:00:00.000000000,True
727,2019-09-05,2019-09-06 06:23:00+00:00,2019-09-06 13:07:00+00:00,0 days 00:06:00.000000000,0 days 03:59:00,0 days 02:39:00,0 days 06:38:00.000000000,0 days 00:00:00.000000000,True
728,2019-09-06,2019-09-07 07:01:00+00:00,2019-09-07 15:19:00+00:00,0 days 00:06:00.000000000,0 days 04:24:00,0 days 03:48:00,0 days 08:12:00.000000000,0 days 00:00:00.000000000,True
729,2019-09-07,2019-09-08 07:06:00+00:00,2019-09-08 14:00:00+00:00,0 days 00:05:00.000000000,0 days 03:26:00,0 days 03:23:00,0 days 06:49:00.000000000,0 days 00:00:00.000000000,True
730,2019-09-08,2019-09-09 07:12:00+00:00,2019-09-09 10:51:00+00:00,0 days 00:07:00.000000000,0 days 01:36:00,0 days 01:56:00,0 days 03:32:00.000000000,0 days 00:00:00.000000000,True
731,2019-09-10,2019-09-11 05:35:00+00:00,2019-09-11 10:50:00+00:00,0 days 00:05:00.000000000,0 days 02:41:00,0 days 02:29:00,0 days 05:10:00.000000000,0 days 00:00:00.000000000,True
732,2019-09-11,2019-09-12 06:38:00+00:00,2019-09-12 10:48:00+00:00,0 days 00:00:00.000000000,0 days 02:20:00,0 days 01:50:00,0 days 04:10:00.000000000,0 days 00:00:00.000000000,True
733,2019-09-12,2019-09-13 06:42:00+00:00,2019-09-13 13:15:00+00:00,0 days 00:00:00.000000000,0 days 03:56:00,0 days 02:37:00,0 days 06:33:00.000000000,0 days 00:00:00.000000000,True
734,2019-09-13,2019-09-14 06:38:00+00:00,2019-09-14 15:04:00+00:00,0 days 00:03:00.000000000,0 days 04:51:00,0 days 03:32:00,0 days 08:23:00.000000000,0 days 00:00:00.000000000,True
735,2019-09-14,2019-09-15 06:35:00+00:00,2019-09-15 14:49:00+00:00,0 days 00:01:00.000000000,0 days 03:45:00,0 days 04:28:00,0 days 08:13:00.000000000,0 days 00:00:00.000000000,True
736,2019-09-15,2019-09-16 06:59:00+00:00,2019-09-16 12:26:00+00:00,0 days 00:07:00.000000000,0 days 02:22:00,0 days 02:58:00,0 days 05:20:00.000000000,0 days 00:00:00.000000000,True
737,2019-09-16,2019-09-17 07:10:00+00:00,2019-09-17 12:30:00+00:00,0 days 00:01:00.000000000,0 days 02:57:00,0 days 02:22:00,0 days 05:19:00.000000000,0 days 00:00:00.000000000,True
738,2019-09-17,2019-09-18 06:03:00+00:00,2019-09-18 12:21:00+00:00,0 days 00:06:00.000000000,0 days 01:38:00,0 days 04:34:00,0 days 06:12:00.000000000,0 days 00:00:00.000000000,True
739,2019-09-18,2019-09-19 07:07:00+00:00,2019-09-19 12:43:00+00:00,0 days 00:02:00.000000000,0 days 03:29:00,0 days 02:05:00,0 days 05:34:00.000000000,0 days 00:00:00.000000000,True
740,2019-09-19,2019-09-20 04:54:00+00:00,2019-09-20 12:43:00+00:00,0 days 00:04:00.000000000,0 days 04:17:00,0 days 03:28:00,0 days 07:45:00.000000000,0 days 00:00:00.000000000,True
741,2019-09-20,2019-09-21 08:12:00+00:00,2019-09-21 15:27:00+00:00,0 days 00:05:00.000000000,0 days 03:51:00,0 days 03:19:00,0 days 07:10:00.000000000,0 days 00:00:00.000000000,True
742,2019-09-21,2019-09-22 07:14:00+00:00,2019-09-22 14:08:00+00:00,0 days 00:02:00.000000000,0 days 03:48:00,0 days 03:04:00,0 days 06:52:00.000000000,0 days 00:00:00.000000000,True
743,2019-09-22,2019-09-23 06:43:00+00:00,2019-09-23 13:00:00+00:00,0 days 00:06:00.000000000,0 days 02:46:00,0 days 03:25:00,0 days 06:11:00.000000000,0 days 00:00:00.000000000,True
744,2019-09-23,2019-09-24 04:01:00+00:00,2019-09-24 12:40:00+00:00,0 days 00:00:00.000000000,0 days 02:54:00,0 days 05:45:00,0 days 08:39:00.000000000,0 days 00:00:00.000000000,True
745,2019-09-24,2019-09-25 05:20:00+00:00,2019-09-25 12:10:00+00:00,0 days 00:01:00.000000000,0 days 03:40:00,0 days 03:09:00,0 days 06:49:00.000000000,0 days 00:00:00.000000000,True
746,2019-09-25,2019-09-26 06:44:00+00:00,2019-09-26 11:49:00+00:00,0 days 00:00:00.000000000,0 days 02:05:00,0 days 03:00:00,0 days 05:05:00.000000000,0 days 00:00:00.000000000,True
747,2019-09-26,2019-09-27 06:46:00+00:00,2019-09-27 13:49:00+00:00,0 days 00:00:00.000000000,0 days 04:21:00,0 days 02:42:00,0 days 07:03:00.000000000,0 days 00:00:00.000000000,True
748,2019-09-27,2019-09-28 06:56:00+00:00,2019-09-28 14:34:00+00:00,0 days 00:00:00.000000000,0 days 04:48:00,0 days 02:50:00,0 days 07:38:00.000000000,0 days 00:00:00.000000000,True
749,2019-09-28,2019-09-29 05:56:00+00:00,2019-09-29 14:31:00+00:00,0 days 00:03:00.000000000,0 days 05:17:00,0 days 03:15:00,0 days 08:32:00.000000000,0 days 00:00:00.000000000,True
750,2019-09-29,2019-09-30 04:47:00+00:00,2019-09-30 13:03:00+00:00,0 days 00:05:00.000000000,0 days 05:25:00,0 days 02:46:00,0 days 08:11:00.000000000,0 days 00:00:00.000000000,True
751,2019-09-30,2019-10-01 06:09:00+00:00,2019-10-01 13:14:00+00:00,0 days 00:12:00.000000000,0 days 04:54:00,0 days 01:59:00,0 days 06:53:00.000000000,0 days 00:00:00.000000000,True
752,2019-10-01,2019-10-02 06:48:00+00:00,2019-10-02 13:18:00+00:00,0 days 00:07:00.000000000,0 days 03:37:00,0 days 02:46:00,0 days 06:23:00.000000000,0 days 00:00:00.000000000,True
753,2019-10-02,2019-10-03 07:12:00+00:00,2019-10-03 13:19:00+00:00,0 days 00:08:00.000000000,0 days 03:35:00,0 days 02:24:00,0 days 05:59:00.000000000,0 days 00:00:00.000000000,True
754,2019-10-03,2019-10-04 06:23:00+00:00,2019-10-04 13:21:00+00:00,0 days 00:06:00.000000000,0 days 04:55:00,0 days 01:57:00,0 days 06:52:00.000000000,0 days 00:00:00.000000000,True
755,2019-10-04,2019-10-05 06:21:00+00:00,2019-10-05 14:25:00+00:00,0 days 00:00:00.000000000,0 days 05:00:00,0 days 03:04:00,0 days 08:04:00.000000000,0 days 00:00:00.000000000,True
756,2019-10-05,2019-10-06 07:54:00+00:00,2019-10-06 13:07:00+00:00,0 days 00:06:00.000000000,0 days 01:30:00,0 days 03:37:00,0 days 05:07:00.000000000,0 days 00:00:00.000000000,True
757,2019-10-06,2019-10-07 06:36:00+00:00,2019-10-07 13:22:00+00:00,0 days 00:08:00.000000000,0 days 03:40:00,0 days 02:58:00,0 days 06:38:00.000000000,0 days 00:00:00.000000000,True
758,2019-10-07,2019-10-08 07:19:00+00:00,2019-10-08 13:38:00+00:00,0 days 00:07:00.000000000,0 days 03:35:00,0 days 02:37:00,0 days 06:12:00.000000000,0 days 00:00:00.000000000,True
759,2019-10-08,2019-10-09 04:07:00+00:00,2019-10-09 12:53:00+00:00,0 days 00:06:00.000000000,0 days 05:25:00,0 days 03:15:00,0 days 08:40:00.000000000,0 days 00:00:00.000000000,True
760,2019-10-09,2019-10-10 05:17:00+00:00,2019-10-10 13:05:00+00:00,0 days 00:00:00.000000000,0 days 05:48:00,0 days 02:00:00,0 days 07:48:00.000000000,0 days 00:00:00.000000000,True
761,2019-10-10,2019-10-11 04:53:00+00:00,2019-10-11 13:31:00+00:00,0 days 00:03:00.000000000,0 days 07:05:00,0 days 01:30:00,0 days 08:35:00.000000000,0 days 00:00:00.000000000,True
762,2019-10-11,2019-10-12 06:44:00+00:00,2019-10-12 15:25:00+00:00,0 days 00:00:00.000000000,0 days 05:31:00,0 days 03:10:00,0 days 08:41:00.000000000,0 days 00:00:00.000000000,True
763,2019-10-12,2019-10-13 07:21:00+00:00,2019-10-13 14:07:00+00:00,0 days 00:07:00.000000000,0 days 03:54:00,0 days 02:45:00,0 days 06:39:00.000000000,0 days 00:00:00.000000000,True
764,2019-10-13,2019-10-14 06:25:00+00:00,2019-10-14 13:11:00+00:00,0 days 00:01:00.000000000,0 days 02:54:00,0 days 03:51:00,0 days 06:45:00.000000000,0 days 00:00:00.000000000,True
765,2019-10-14,2019-10-15 06:52:00+00:00,2019-10-15 13:11:00+00:00,0 days 00:00:00.000000000,0 days 04:25:00,0 days 01:54:00,0 days 06:19:00.000000000,0 days 00:00:00.000000000,True
766,2019-10-15,2019-10-16 07:26:00+00:00,2019-10-16 13:26:00+00:00,0 days 00:07:00.000000000,0 days 03:43:00,0 days 02:10:00,0 days 05:53:00.000000000,0 days 00:00:00.000000000,True
767,2019-10-16,2019-10-17 05:35:00+00:00,2019-10-17 11:51:00+00:00,0 days 00:05:00.000000000,0 days 03:21:00,0 days 02:50:00,0 days 06:11:00.000000000,0 days 00:00:00.000000000,True
768,2019-10-17,2019-10-18 04:53:00+00:00,2019-10-18 12:51:00+00:00,0 days 00:06:00.000000000,0 days 04:10:00,0 days 03:42:00,0 days 07:52:00.000000000,0 days 00:00:00.000000000,True
769,2019-10-18,2019-10-19 06:40:00+00:00,2019-10-19 11:00:00+00:00,0 days 00:00:00.000000000,0 days 02:15:00,0 days 02:05:00,0 days 04:20:00.000000000,0 days 00:00:00.000000000,True
770,2019-10-19,2019-10-20 05:52:00+00:00,2019-10-20 14:08:00+00:00,0 days 00:05:00.000000000,0 days 04:31:00,0 days 03:40:00,0 days 08:11:00.000000000,0 days 00:00:00.000000000,True
771,2019-10-20,2019-10-21 05:42:00+00:00,2019-10-21 13:26:00+00:00,0 days 00:00:00.000000000,0 days 03:18:00,0 days 04:26:00,0 days 07:44:00.000000000,0 days 00:00:00.000000000,True
772,2019-10-21,2019-10-22 06:06:00+00:00,2019-10-22 13:16:00+00:00,0 days 00:02:00.000000000,0 days 04:41:00,0 days 02:27:00,0 days 07:08:00.000000000,0 days 00:00:00.000000000,True
773,2019-10-22,2019-10-23 06:43:00+00:00,2019-10-23 13:20:00+00:00,0 days 00:01:00.000000000,0 days 02:56:00,0 days 03:40:00,0 days 06:36:00.000000000,0 days 00:00:00.000000000,True
774,2019-10-23,2019-10-24 04:01:00+00:00,2019-10-24 12:13:00+00:00,0 days 00:23:00.000000000,0 days 05:20:00,0 days 02:29:00,0 days 07:49:00.000000000,0 days 00:00:00.000000000,True
775,2019-10-24,2019-10-25 05:39:00+00:00,2019-10-25 12:44:00+00:00,0 days 00:01:00.000000000,0 days 03:46:00,0 days 03:18:00,0 days 07:04:00.000000000,0 days 00:00:00.000000000,True
776,2019-10-25,2019-10-26 05:27:00+00:00,2019-10-26 15:06:00+00:00,0 days 00:02:00.000000000,0 days 05:11:00,0 days 04:26:00,0 days 09:37:00.000000000,0 days 00:00:00.000000000,True
777,2019-10-26,2019-10-27 07:00:00+00:00,2019-10-27 14:26:00+00:00,0 days 00:06:00.000000000,0 days 04:49:00,0 days 02:31:00,0 days 07:20:00.000000000,0 days 00:00:00.000000000,True
778,2019-10-27,2019-10-28 06:14:00+00:00,2019-10-28 12:58:00+00:00,0 days 00:00:00.000000000,0 days 03:57:00,0 days 02:47:00,0 days 06:44:00.000000000,0 days 00:00:00.000000000,True
779,2019-10-28,2019-10-29 07:14:00+00:00,2019-10-29 14:39:00+00:00,0 days 00:00:00.000000000,0 days 04:16:00,0 days 03:09:00,0 days 07:25:00.000000000,0 days 00:00:00.000000000,True
780,2019-10-29,2019-10-30 05:37:00+00:00,2019-10-30 14:16:00+00:00,0 days 00:01:00.000000000,0 days 04:51:00,0 days 03:47:00,0 days 08:38:00.000000000,0 days 00:00:00.000000000,True
781,2019-10-30,2019-10-31 06:17:00+00:00,2019-10-31 12:18:00+00:00,0 days 00:05:00.000000000,0 days 03:08:00,0 days 02:48:00,0 days 05:56:00.000000000,0 days 00:00:00.000000000,True
782,2019-10-31,2019-11-01 06:32:00+00:00,2019-11-01 13:30:00+00:00,0 days 00:00:00.000000000,0 days 03:36:00,0 days 03:22:00,0 days 06:58:00.000000000,0 days 00:00:00.000000000,True
783,2019-11-01,2019-11-02 07:28:00+00:00,2019-11-02 14:02:00+00:00,0 days 00:08:00.000000000,0 days 02:38:00,0 days 03:48:00,0 days 06:26:00.000000000,0 days 00:00:00.000000000,True
784,2019-11-02,2019-11-03 05:33:00+00:00,2019-11-03 13:47:00+00:00,0 days 00:00:00.000000000,0 days 05:05:00,0 days 03:09:00,0 days 08:14:00.000000000,0 days 00:00:00.000000000,True
785,2019-11-03,2019-11-04 07:10:00+00:00,2019-11-04 14:00:00+00:00,0 days 00:05:00.000000000,0 days 04:05:00,0 days 02:40:00,0 days 06:45:00.000000000,0 days 00:00:00.000000000,True
786,2019-11-04,2019-11-05 07:28:00+00:00,2019-11-05 14:11:00+00:00,0 days 00:13:00.000000000,0 days 03:29:00,0 days 03:01:00,0 days 06:30:00.000000000,0 days 00:00:00.000000000,True
787,2019-11-05,2019-11-06 08:37:00+00:00,2019-11-06 14:22:00+00:00,0 days 00:09:00.000000000,0 days 03:29:00,0 days 02:07:00,0 days 05:36:00.000000000,0 days 00:00:00.000000000,True
788,2019-11-06,2019-11-07 08:29:00+00:00,2019-11-07 13:41:00+00:00,0 days 00:00:00.000000000,0 days 02:21:00,0 days 02:51:00,0 days 05:12:00.000000000,0 days 00:00:00.000000000,True
789,2019-11-07,2019-11-08 05:19:00+00:00,2019-11-08 13:01:00+00:00,0 days 00:05:00.000000000,0 days 03:58:00,0 days 03:39:00,0 days 07:37:00.000000000,0 days 00:00:00.000000000,True
790,2019-11-08,2019-11-09 05:36:00+00:00,2019-11-09 15:19:00+00:00,0 days 00:07:00.000000000,0 days 07:12:00,0 days 02:24:00,0 days 09:36:00.000000000,0 days 00:00:00.000000000,True
791,2019-11-09,2019-11-10 05:30:00+00:00,2019-11-10 14:52:00+00:00,0 days 00:00:00.000000000,0 days 05:56:00,0 days 03:26:00,0 days 09:22:00.000000000,0 days 00:00:00.000000000,True
792,2019-11-10,2019-11-11 06:26:00+00:00,2019-11-11 14:33:00+00:00,0 days 00:05:00.000000000,0 days 04:48:00,0 days 03:14:00,0 days 08:02:00.000000000,0 days 00:00:00.000000000,True
793,2019-11-11,2019-11-12 06:45:00+00:00,2019-11-12 14:49:00+00:00,0 days 00:01:00.000000000,0 days 04:56:00,0 days 03:07:00,0 days 08:03:00.000000000,0 days 00:00:00.000000000,True
794,2019-11-12,2019-11-13 07:12:00+00:00,2019-11-13 14:17:00+00:00,0 days 00:01:00.000000000,0 days 04:12:00,0 days 02:52:00,0 days 07:04:00.000000000,0 days 00:00:00.000000000,True
795,2019-11-13,2019-11-14 07:21:00+00:00,2019-11-14 15:14:00+00:00,0 days 00:01:00.000000000,0 days 04:52:00,0 days 03:00:00,0 days 07:52:00.000000000,0 days 00:00:00.000000000,True
796,2019-11-14,2019-11-15 07:22:00+00:00,2019-11-15 14:09:00+00:00,0 days 00:06:00.000000000,0 days 03:02:00,0 days 03:39:00,0 days 06:41:00.000000000,0 days 00:00:00.000000000,True
797,2019-11-15,2019-11-16 06:41:00+00:00,2019-11-16 14:51:00+00:00,0 days 00:06:00.000000000,0 days 04:21:00,0 days 03:43:00,0 days 08:04:00.000000000,0 days 00:00:00.000000000,True
798,2019-11-16,2019-11-17 07:40:00+00:00,2019-11-17 15:01:00+00:00,0 days 00:00:00.000000000,0 days 03:50:00,0 days 03:31:00,0 days 07:21:00.000000000,0 days 00:00:00.000000000,True
799,2019-11-17,2019-11-18 07:48:00+00:00,2019-11-18 15:31:00+00:00,0 days 00:06:00.000000000,0 days 04:41:00,0 days 02:56:00,0 days 07:37:00.000000000,0 days 00:00:00.000000000,True
800,2019-11-18,2019-11-19 07:47:00+00:00,2019-11-19 13:27:00+00:00,0 days 00:00:00.000000000,0 days 03:31:00,0 days 02:09:00,0 days 05:40:00.000000000,0 days 00:00:00.000000000,True
801,2019-11-19,2019-11-20 08:00:00+00:00,2019-11-20 16:23:00+00:00,0 days 00:09:00.000000000,0 days 04:27:00,0 days 03:47:00,0 days 08:14:00.000000000,0 days 00:00:00.000000000,True
802,2019-11-20,2019-11-21 07:00:00+00:00,2019-11-21 15:19:00+00:00,0 days 00:05:00.000000000,0 days 05:16:00,0 days 02:58:00,0 days 08:14:00.000000000,0 days 00:00:00.000000000,True
803,2019-11-21,2019-11-22 09:09:00+00:00,2019-11-22 16:24:00+00:00,0 days 00:00:00.000000000,0 days 04:54:00,0 days 02:21:00,0 days 07:15:00.000000000,0 days 00:00:00.000000000,True
804,2019-11-22,2019-11-23 10:09:00+00:00,2019-11-23 15:53:00+00:00,0 days 00:05:00.000000000,0 days 04:12:00,0 days 01:27:00,0 days 05:39:00.000000000,0 days 00:00:00.000000000,True
805,2019-11-23,2019-11-24 07:10:00+00:00,2019-11-24 14:54:00+00:00,0 days 00:04:00.000000000,0 days 06:01:00,0 days 01:39:00,0 days 07:40:00.000000000,0 days 00:00:00.000000000,True
806,2019-11-24,2019-11-25 06:42:00+00:00,2019-11-25 16:01:00+00:00,0 days 00:00:00.000000000,0 days 06:42:00,0 days 02:37:00,0 days 09:19:00.000000000,0 days 00:00:00.000000000,True
807,2019-11-25,2019-11-26 08:09:00+00:00,2019-11-26 15:09:00+00:00,0 days 00:00:00.000000000,0 days 04:38:00,0 days 02:22:00,0 days 07:00:00.000000000,0 days 00:00:00.000000000,True
808,2019-11-26,2019-11-27 08:33:00+00:00,2019-11-27 16:26:00+00:00,0 days 00:20:00.000000000,0 days 05:06:00,0 days 02:27:00,0 days 07:33:00.000000000,0 days 00:00:00.000000000,True
